seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	202131546	202131640	95	*	X02503	5778	202116141	202130716	14576	-	829	upstream	829	PTPN7
chr1	203096731	203096865	135	*	X02546	134	203096836	203136533	39698	+	0	overlapStart	0	ADORA1
chr1	203595579	203595728	150	*	X02563	493	203595915	203713209	117295	+	186	upstream	186	ATP2B4
chr1	204121558	204121645	88	*	X02585	55224	204100190	204121307	21118	-	250	upstream	250	ETNK2
chr1	204121968	204122084	117	*	X02586	55224	204100190	204121307	21118	-	660	upstream	660	ETNK2
chr1	204328799	204328918	120	*	X02603	22874	204187979	204329057	141079	-	0	inside	138	PLEKHA6
chr1	204329414	204329548	135	*	X02604	22874	204187979	204329057	141079	-	356	upstream	356	PLEKHA6
chr1	205012178	205012297	120	*	X02620	6900	205012065	205047171	35107	+	0	inside	112	CNTN2
chr1	205418749	205418861	113	*	X02636	442891	205417430	205417526	97	-	1222	upstream	1222	MIR135B
chr1	205419372	205419551	180	*	X02637	442891	205417430	205417526	97	-	1845	upstream	1845	MIR135B
chr1	205537850	205538116	267	*	X02646	148808	205538112	205572046	33935	+	0	overlapStart	0	MFSD4A
chr1	205538372	205538652	281	*	X02647	148808	205538112	205572046	33935	+	0	inside	259	MFSD4A
chr1	205783469	205783558	90	*	X02655	254428	205758221	205782161	23941	-	1307	upstream	1307	SLC41A1
chr1	206642897	206643046	150	*	X02666	9641	206643586	206670223	26638	+	539	upstream	539	IKBKE
chr1	206857765	206857884	120	*	X02672	9261	206858365	206907630	49266	+	480	upstream	480	MAPKAPK2
chr1	207070650	207070769	120	*	X02680	11009	207070788	207077484	6697	+	18	upstream	18	IL24
chr1	207991153	207991272	120	*	X02695	148696	207991724	207995941	4218	+	451	upstream	451	LOC148696
chr1	207991938	207992072	135	*	X02696	148696	207991724	207995941	4218	+	0	inside	213	LOC148696
chr1	209847376	209847510	135	*	X02722	50486	209848670	209849735	1066	+	1159	upstream	1159	G0S2
chr1	209847811	209847915	105	*	X02723	50486	209848670	209849735	1066	+	754	upstream	754	G0S2
chr1	209999261	209999373	113	*	X02727	27042	210001312	210030910	29599	+	1938	upstream	1938	UTP25
chr1	209999464	209999568	105	*	X02728	27042	210001312	210030910	29599	+	1743	upstream	1743	UTP25
chr1	210111330	210111434	105	*	X02731	255928	210111519	210337633	226115	+	84	upstream	84	SYT14
chr1	210405593	210405654	62	*	X02735	56256	210406195	210416440	10246	+	540	upstream	540	SERTAD4
chr1	210405850	210405877	28	*	X02736	56256	210406195	210416440	10246	+	317	upstream	317	SERTAD4
chr1	212004573	212004797	225	*	X02759	9926	211916799	212004114	87316	-	458	upstream	458	LPGAT1
chr1	222721384	222721623	240	*	X02838	79802	222695602	222721444	25843	-	0	overlapStart	0	HHIPL2
chr1	223317323	223317392	70	*	X02847	7100	223282748	223316624	33877	-	698	upstream	698	TLR5
chr1	223887747	223887866	120	*	X02853	824	223889295	223963720	74426	+	1428	upstream	1428	CAPN2
chr1	223888182	223888286	105	*	X02854	824	223889295	223963720	74426	+	1008	upstream	1008	CAPN2
chr1	226071509	226071628	120	*	X02905	9725	226033233	226070420	37188	-	1088	upstream	1088	TMEM63A
chr1	227057543	227057692	150	*	X02916	5664	227058273	227083804	25532	+	580	upstream	580	PSEN2
chr1	227923982	227924095	114	*	X02926	65094	227918890	227923112	4223	-	869	upstream	869	JMJD4
chr1	228194189	228194244	56	*	X02930	89780	228194723	228248972	54250	+	478	upstream	478	WNT3A
chr1	228297695	228297956	262	*	X02933	128308	228294380	228297013	2634	-	681	upstream	681	MRPL55
chr1	228401746	228401896	151	*	X02934	574407	228391207	228401365	10159	-	380	upstream	380	OBSCN-AS1
chr1	228595372	228595450	79	*	X02936	81559	228581377	228594517	13141	-	854	upstream	854	TRIM11
chr1	228595571	228595660	90	*	X02937	81559	228581377	228594517	13141	-	1053	upstream	1053	TRIM11
chr1	230561587	230561596	10	*	X02988	79605	230457392	230561674	104283	-	0	inside	77	PGBD5
chr1	231297540	231297689	150	*	X02994	440730	231298674	231357314	58641	+	984	upstream	984	TRIM67
chr1	231762049	231762073	25	*	X03005	27185	231762561	232177019	414459	+	487	upstream	487	DISC1
chr1	232940512	232940603	92	*	X03012	54627	232940638	232946092	5455	+	34	upstream	34	MAP10
chr1	234859126	234859245	120	*	X03043	100506810	234859789	234867390	7602	+	543	upstream	543	LINC01132
chr1	237205935	237206084	150	*	X03083	6262	237205702	237997288	791587	+	0	inside	232	RYR2
chr1	241520809	241520913	105	*	X03090	6000	240931554	241520478	588925	-	330	upstream	330	RGS7
chr1	241804888	241804977	90	*	X03093	23596	241756452	241803701	47250	-	1186	upstream	1186	OPN3
chr1	244080371	244080505	135	*	X03104	339529	244080704	244210619	129916	+	198	upstream	198	LINC02774
chr1	249121330	249121464	135	*	X03121	80851	249104651	249120154	15504	-	1175	upstream	1175	SH3BP5L
chr10	178729	178773	45	*	X03124	10771	180405	300577	120173	+	1631	upstream	1631	ZMYND11
chr10	978517	978862	346	*	X03138	23185	852854	977645	124792	-	871	upstream	871	LARP4B
chr10	3108600	3108764	165	*	X03143	5214	3109712	3178997	69286	+	947	upstream	947	PFKP
chr10	6621558	6621615	58	*	X03224	439949	6622387	6627323	4937	+	771	upstream	771	PRKCQ-AS1
chr10	6820649	6821068	420	*	X03227	100507127	6821560	6884868	63309	+	491	upstream	491	LINC00707
chr10	12390804	12390833	30	*	X03256	57118	12391583	12871733	480151	+	749	upstream	749	CAMK1D
chr10	13143305	13143435	131	*	X03268	83643	12938625	13141713	203089	-	1591	upstream	1591	CCDC3
chr10	13391680	13391919	240	*	X03270	22929	13359438	13390298	30861	-	1381	upstream	1381	SEPHS1
chr10	15211258	15211362	105	*	X03287	9397	15147771	15210695	62925	-	562	upstream	562	NMT2
chr10	25242061	25242171	111	*	X03328	56952	25137554	25241533	103980	-	527	upstream	527	PRTFDC1
chr10	25351609	25351743	135	*	X03330	219670	25270908	25351208	80301	-	400	upstream	400	ENKUR
chr10	25464239	25464358	120	*	X03331	57512	25464290	25891157	426868	+	0	overlapStart	0	GPR158
chr10	26505343	26505346	4	*	X03332	2572	26505236	26593491	88256	+	0	inside	106	GAD2
chr10	27389884	27390003	120	*	X03337	22852	27293045	27389427	96383	-	456	upstream	456	ANKRD26
chr10	32668951	32669040	90	*	X03396	80314	32556644	32667726	111083	-	1224	upstream	1224	EPC1
chr10	35380148	35380252	105	*	X03440	8453	35297479	35379570	82092	-	577	upstream	577	CUL2
chr10	45474163	45474252	90	*	X03487	11067	45471709	45474330	2622	-	0	inside	77	DEPP1
chr10	45474433	45474582	150	*	X03488	11067	45471709	45474330	2622	-	102	upstream	102	DEPP1
chr10	45475288	45475407	120	*	X03489	11067	45471709	45474330	2622	-	957	upstream	957	DEPP1
chr10	45496776	45496782	7	*	X03490	220979	45493146	45496470	3325	-	305	upstream	305	ZNF22-AS1
chr10	45869538	45869549	12	*	X03491	240	45869624	45941567	71944	+	74	upstream	74	ALOX5
chr10	45869898	45870062	165	*	X03492	240	45869624	45941567	71944	+	0	inside	273	ALOX5
chr10	46992164	46992328	165	*	X03496	9721	46993546	47000568	7023	+	1217	upstream	1217	GPRIN2
chr10	46992449	46992497	49	*	X03497	9721	46993546	47000568	7023	+	1048	upstream	1048	GPRIN2
chr10	51488215	51488239	25	*	X03527	653268	51464151	51486327	22177	-	1887	upstream	1887	AGAP7P
chr10	52385871	52385936	66	*	X03537	259230	52065345	52384923	319579	-	947	upstream	947	SGMS1
chr10	52750642	52750687	46	*	X03538	5592	52750911	54058110	1307200	+	223	upstream	223	PRKG1
chr10	52750776	52750895	120	*	X03539	5592	52750911	54058110	1307200	+	15	upstream	15	PRKG1
chr10	64578687	64578717	31	*	X03587	1959	64571756	64578927	7172	-	0	inside	209	EGR2
chr10	69835276	69835279	4	*	X03596	26091	69681656	69835103	153448	-	172	upstream	172	HERC4
chr10	70979973	70980107	135	*	X03605	80201	70980059	71027315	47257	+	0	overlapStart	0	HKDC1
chr10	72237782	72237852	71	*	X03651	27143	72238564	72328206	89643	+	711	upstream	711	PALD1
chr10	72972117	72972121	5	*	X03654	219699	72972292	73062635	90344	+	170	upstream	170	UNC5B
chr10	72977860	72977994	135	*	X03657	728978	72976981	72977985	1005	-	0	overlapStart	0	UNC5B-AS1
chr10	73533805	73534014	210	*	X03681	64115	73507314	73533337	26024	-	467	upstream	467	VSIR
chr10	73619676	73619810	135	*	X03684	119504	73621147	73995618	374472	+	1336	upstream	1336	ANAPC16
chr10	74032340	74032474	135	*	X03722	54541	74033677	74035797	2121	+	1202	upstream	1202	DDIT4
chr10	75351102	75351236	135	*	X03744	159195	75257296	75351298	94003	-	0	inside	61	USP54
chr10	75540024	75540113	90	*	X03746	118487	75541808	75543406	1599	+	1694	upstream	1694	CHCHD1
chr10	75636166	75636285	120	*	X03752	818	75572259	75634349	62091	-	1816	upstream	1816	CAMK2G
chr10	76584552	76584624	73	*	X03768	23522	76586171	76792380	206210	+	1546	upstream	1546	KAT6B
chr10	76868662	76868781	120	*	X03774	51207	76854190	76868970	14781	-	0	inside	188	DUSP13
chr10	76868812	76868946	135	*	X03775	51207	76854190	76868970	14781	-	0	inside	23	DUSP13
chr10	76868992	76869038	47	*	X03776	51207	76854190	76868970	14781	-	21	upstream	21	DUSP13
chr10	77054442	77054526	85	*	X03786	253264	77056141	77121436	65296	+	1614	upstream	1614	ZNF503-AS1
chr10	79398383	79398403	21	*	X03826	3778	78629359	79397577	768219	-	805	upstream	805	KCNMA1
chr10	80827708	80827857	150	*	X03853	57178	80828792	81076285	247494	+	934	upstream	934	ZMIZ1
chr10	81837455	81837525	71	*	X03903	80195	81838402	81852307	13906	+	876	upstream	876	TMEM254
chr10	82051173	82051276	104	*	X03908	4143	82031576	82049434	17859	-	1738	upstream	1738	MAT1A
chr10	82296482	82296601	120	*	X03917	387694	82297658	82406316	108659	+	1056	upstream	1056	SH2D4B
chr10	88424917	88425021	105	*	X03933	11155	88426551	88495824	69274	+	1529	upstream	1529	LDB3
chr10	88425417	88425660	244	*	X03934	11155	88426551	88495824	69274	+	890	upstream	890	LDB3
chr10	88718163	88718297	135	*	X03940	6623	88718288	88723017	4730	+	0	overlapStart	0	SNCG
chr10	88718163	88718297	135	*	X03940	79812	88695298	88717425	22128	-	737	upstream	737	MMRN2
chr10	88719183	88719332	150	*	X03941	79812	88695298	88717425	22128	-	1757	upstream	1757	MMRN2
chr10	88726196	88726300	105	*	X03943	10974	88728188	88730666	2479	+	1887	upstream	1887	ADIRF
chr10	88730006	88730222	217	*	X03944	119385	88730498	88784487	53990	+	275	upstream	275	AGAP11
chr10	89579273	89579362	90	*	X03955	84896	89512875	89577917	65043	-	1355	upstream	1355	ATAD1
chr10	89621304	89621377	74	*	X03957	5728	89623195	89728532	105338	+	1817	upstream	1817	PTEN
chr10	90639086	90639145	60	*	X03967	57559	90639944	90734910	94967	+	798	upstream	798	STAMBPL1
chr10	92682218	92682260	43	*	X03982	27063	92671857	92681032	9176	-	1185	upstream	1185	ANKRD1
chr10	93670144	93670218	75	*	X03994	143282	93666345	93669258	2914	-	885	upstream	885	FGFBP3
chr10	94833264	94833307	44	*	X04005	1592	94833232	94837641	4410	+	0	inside	31	CYP26A1
chr10	98590716	98590828	113	*	X04039	84458	98592017	98742626	150610	+	1188	upstream	1188	LCOR
chr10	99095170	99095245	76	*	X04045	23401	99092254	99094458	2205	-	711	upstream	711	FRAT2
chr10	99343233	99343337	105	*	X04050	112817	99344102	99372555	28454	+	764	upstream	764	HOGA1
chr10	99343233	99343337	105	*	X04050	55361	99344102	99436187	92086	+	764	upstream	764	PI4K2A
chr10	99448407	99448556	150	*	X04055	60370	99437181	99447015	9835	-	1391	upstream	1391	AVPI1
chr10	99472417	99472506	90	*	X04056	83742	99473465	99477909	4445	+	958	upstream	958	MARVELD1
chr10	99609889	99609932	44	*	X04066	401647	99609995	99631335	21341	+	62	upstream	62	GOLGA7B
chr10	99610129	99610248	120	*	X04067	401647	99609995	99631335	21341	+	0	inside	133	GOLGA7B
chr10	99790783	99790810	28	*	X04074	55118	99624757	99790585	165829	-	197	upstream	197	CRTAC1
chr10	100028484	100028573	90	*	X04076	84171	100007443	100028007	20565	-	476	upstream	476	LOXL4
chr10	100028784	100028858	75	*	X04077	84171	100007443	100028007	20565	-	776	upstream	776	LOXL4
chr10	100029219	100029308	90	*	X04078	84171	100007443	100028007	20565	-	1211	upstream	1211	LOXL4
chr10	100029864	100029998	135	*	X04079	84171	100007443	100028007	20565	-	1856	upstream	1856	LOXL4
chr10	100174599	100174748	150	*	X04082	84795	100143322	100174978	31657	-	0	inside	229	PYROXD2
chr10	100207299	100207417	119	*	X04083	3257	100175955	100206704	30750	-	594	upstream	594	HPS1
chr10	101191771	101191845	75	*	X04088	2805	101156627	101190530	33904	-	1240	upstream	1240	GOT1
chr10	101686886	101686990	105	*	X04095	100188954	101686966	101718755	31790	+	0	overlapStart	0	DNMBP-AS1
chr10	102047201	102047320	120	*	X04099	282991	102033035	102046469	13435	-	731	upstream	731	BLOC1S2
chr10	102131849	102131968	120	*	X04100	90271	102133333	102148116	14784	+	1364	upstream	1364	OLMALINC
chr10	102503625	102503714	90	*	X04110	5076	102505468	102589698	84231	+	1753	upstream	1753	PAX2
chr10	102504690	102504914	225	*	X04111	5076	102505468	102589698	84231	+	553	upstream	553	PAX2
chr10	102504968	102505094	127	*	X04112	5076	102505468	102589698	84231	+	373	upstream	373	PAX2
chr10	102748346	102748465	120	*	X04124	84545	102737579	102747272	9694	-	1073	upstream	1073	MRPL43
chr10	102756533	102756637	105	*	X04125	84445	102756864	102767593	10730	+	226	upstream	226	LZTS2
chr10	102790109	102790258	150	*	X04132	81855	102790996	102800998	10003	+	737	upstream	737	SFXN3
chr10	102790508	102790642	135	*	X04133	81855	102790996	102800998	10003	+	353	upstream	353	SFXN3
chr10	102790508	102790642	135	*	X04133	79955	102767440	102790914	23475	-	0	inside	271	PDZD7
chr10	102790724	102790780	57	*	X04134	81855	102790996	102800998	10003	+	215	upstream	215	SFXN3
chr10	102790724	102790780	57	*	X04134	79955	102767440	102790914	23475	-	0	inside	133	PDZD7
chr10	102989764	102989826	63	*	X04149	10660	102986733	102988717	1985	-	1046	upstream	1046	LBX1
chr10	103541195	103541329	135	*	X04153	2253	103529887	103540126	10240	-	1068	upstream	1068	FGF8
chr10	103541889	103542068	180	*	X04154	2253	103529887	103540126	10240	-	1762	upstream	1762	FGF8
chr10	103542080	103542229	150	*	X04155	2253	103529887	103540126	10240	-	1953	upstream	1953	FGF8
chr10	103880977	103881066	90	*	X04167	8861	103867325	103880210	12886	-	766	upstream	766	LDB1
chr10	103881742	103881876	135	*	X04168	8861	103867325	103880210	12886	-	1531	upstream	1531	LDB1
chr10	104178837	104178957	121	*	X04179	79176	104178979	104182893	3915	+	21	upstream	21	FBXL15
chr10	104194408	104194512	105	*	X04182	79004	104183002	104192423	9422	-	1984	upstream	1984	CUEDC2
chr10	104194408	104194512	105	*	X04182	574447	104196269	104196341	73	+	1756	upstream	1756	MIR146B
chr10	104221391	104221506	116	*	X04183	79847	104221170	104238858	17689	+	0	inside	220	MFSD13A
chr10	104475192	104475311	120	*	X04199	403	104433484	104474190	40707	-	1001	upstream	1001	ARL3
chr10	104628750	104628869	120	*	X04203	57412	104629210	104661655	32446	+	340	upstream	340	AS3MT
chr10	104628960	104629026	67	*	X04204	57412	104629210	104661655	32446	+	183	upstream	183	AS3MT
chr10	104629477	104629488	12	*	X04205	57412	104629210	104661655	32446	+	0	inside	266	AS3MT
chr10	105239021	105239125	105	*	X04214	119395	105232561	105238997	6437	-	23	upstream	23	CALHM3
chr10	105505341	105505474	134	*	X04230	100505839	105506537	105515167	8631	+	1062	upstream	1062	SH3PXD2A-AS1
chr10	105880271	105880375	105	*	X04242	119392	105881816	105886143	4328	+	1440	upstream	1440	SFR1
chr10	106100038	106100157	120	*	X04246	85450	106069454	106098251	28798	-	1786	upstream	1786	ITPRIP
chr10	106400015	106400134	120	*	X04247	22986	106400859	107024993	624135	+	724	upstream	724	SORCS3
chr10	106400885	106400989	105	*	X04248	22986	106400859	107024993	624135	+	0	inside	25	SORCS3
chr10	112255561	112255665	105	*	X04285	1847	112257625	112271302	13678	+	1959	upstream	1959	DUSP5
chr10	112326561	112326680	120	*	X04294	9126	112327449	112364392	36944	+	768	upstream	768	SMC3
chr10	112835603	112835707	105	*	X04303	150	112836790	112840662	3873	+	1082	upstream	1082	ADRA2A
chr10	112835723	112835827	105	*	X04304	150	112836790	112840662	3873	+	962	upstream	962	ADRA2A
chr10	114207910	114208028	119	*	X04309	64429	114190058	114207306	17249	-	603	upstream	603	ZDHHC6
chr10	114708555	114708674	120	*	X04318	6934	114710009	114927436	217428	+	1334	upstream	1334	TCF7L2
chr10	115509593	115509742	150	*	X04347	79949	115511213	115542192	30980	+	1470	upstream	1470	PLEKHS1
chr10	116165270	116165374	105	*	X04363	84632	116054583	116164515	109933	-	754	upstream	754	AFAP1L2
chr10	118034819	118034868	50	*	X04373	2674	117816442	118033126	216685	-	1692	upstream	1692	GFRA1
chr10	124895625	124895674	50	*	X04454	340784	124895567	124897247	1681	+	0	inside	57	HMX3
chr10	124895825	124896019	195	*	X04455	340784	124895567	124897247	1681	+	0	inside	257	HMX3
chr10	124907232	124907321	90	*	X04456	3167	124907638	124910188	2551	+	316	upstream	316	HMX2
chr10	127510594	127510683	90	*	X04481	56647	127512104	127542264	30161	+	1420	upstream	1420	BCCIP
chr10	128995177	128995226	50	*	X04497	642938	128933690	128994422	60733	-	754	upstream	754	INSYN2A
chr10	128995539	128995633	95	*	X04498	642938	128933690	128994422	60733	-	1116	upstream	1116	INSYN2A
chr10	134208707	134208946	240	*	X04520	170394	134210702	134231358	20657	+	1755	upstream	1755	PWWP2B
chr10	134349651	134349755	105	*	X04532	3632	134351353	134596984	245632	+	1597	upstream	1597	INPP5A
chr10	134599661	134599768	108	*	X04542	84504	134598320	134599537	1218	-	123	upstream	123	NKX6-2
chr10	134601256	134601450	195	*	X04543	84504	134598320	134599537	1218	-	1718	upstream	1718	NKX6-2
chr10	134973219	134973439	221	*	X04545	85442	134973971	135039916	65946	+	531	upstream	531	KNDC1
chr10	135043459	135043506	48	*	X04546	8433	135043778	135045062	1285	+	271	upstream	271	UTF1
chr10	135043642	135043849	208	*	X04547	8433	135043778	135045062	1285	+	0	overlapStart	0	UTF1
chr10	135049784	135049933	150	*	X04548	27287	135051408	135055433	4026	+	1474	upstream	1474	VENTX
chr10	135050714	135050833	120	*	X04549	27287	135051408	135055433	4026	+	574	upstream	574	VENTX
chr10	135050894	135050968	75	*	X04550	27287	135051408	135055433	4026	+	439	upstream	439	VENTX
chr10	135051239	135051343	105	*	X04551	27287	135051408	135055433	4026	+	64	upstream	64	VENTX
chr10	135150439	135150544	106	*	X04561	50632	135138928	135150475	11548	-	0	overlapStart	0	CALY
chr10	135185957	135185986	30	*	X04563	100500911	135185060	135185167	108	-	789	upstream	789	MIR3944
chr10	135191589	135191678	90	*	X04564	196743	135192741	135205198	12458	+	1062	upstream	1062	PAOX
chr11	368130	368399	270	*	X04572	338707	369795	382117	12323	+	1395	upstream	1395	B4GALNT4
chr11	368859	368981	123	*	X04573	338707	369795	382117	12323	+	813	upstream	813	B4GALNT4
chr11	392476	392595	120	*	X04575	11187	392599	404908	12310	+	3	upstream	3	PKP3
chr11	392641	392835	195	*	X04576	11187	392599	404908	12310	+	0	inside	41	PKP3
chr11	417611	417613	3	*	X04586	59307	405716	417397	11682	-	213	upstream	213	SIGIRR
chr11	441834	441923	90	*	X04587	338440	417930	442011	24082	-	0	inside	87	ANO9
chr11	448827	448946	120	*	X04588	81490	450280	491387	41108	+	1333	upstream	1333	PTDSS2
chr11	560261	560350	90	*	X04596	8045	560971	564025	3055	+	620	upstream	620	RASSF7
chr11	562725	562803	79	*	X04597	256329	554850	560779	5930	-	1945	upstream	1945	LMNTD2
chr11	574707	574886	180	*	X04601	57661	576483	612222	35740	+	1596	upstream	1596	PHRF1
chr11	693676	693765	90	*	X04615	283232	695591	705028	9438	+	1825	upstream	1825	TMEM80
chr11	694216	694685	470	*	X04616	283232	695591	705028	9438	+	905	upstream	905	TMEM80
chr11	696994	697113	120	*	X04617	10522	644225	695740	51516	-	1253	upstream	1253	DEAF1
chr11	705554	705688	135	*	X04618	64787	706120	727727	21608	+	431	upstream	431	EPS8L2
chr11	705704	705736	33	*	X04619	64787	706120	727727	21608	+	383	upstream	383	EPS8L2
chr11	790347	790478	132	*	X04642	51286	787110	790126	3017	-	220	upstream	220	CEND1
chr11	790752	790991	240	*	X04643	51286	787110	790126	3017	-	625	upstream	625	CEND1
chr11	808041	808175	135	*	X04650	6181	809936	812876	2941	+	1760	upstream	1760	RPLP2
chr11	824664	824877	214	*	X04656	283229	826157	831991	5835	+	1279	upstream	1279	CRACR2B
chr11	824938	825132	195	*	X04657	283229	826157	831991	5835	+	1024	upstream	1024	CRACR2B
chr11	825328	825477	150	*	X04658	283229	826157	831991	5835	+	679	upstream	679	CRACR2B
